0,A,B,C,D,E,F,G,H,I,J,L,M,N,O,P,Q,S,T,U,V,W
2020-12-24,69621.85714285714,438452.22857142857,7028.428571428572,1445938.9285,108898.76785714286,169353.69642857142,106091.21428571428,2322145.1428571427,2740696.714285714,398018.5711771429,463779.1410828572,404952.58915714285,1401089.7142857143,1674292.657142857,1401008.4642857143,161187.61428571423,873290.1692,1763534.892857143,64405.48706,1403627.9795174138,204639.27714285717
2020-12-25,65135.9,436496.0142857143,6806.714285714285,1451456.8276142858,107649.47142857144,167563.80357142858,106130.0285714286,2332176.8571428573,2741329.8571428573,399375.6742771429,464732.4767971429,408450.0215685715,1401059.2857142857,1664586.357142857,1400515.1785714286,160044.11428571423,869751.4440142857,1756350.3214285714,62254.177685,1561450.2029681955,202993.6628571429
2020-12-26,64327.17142857143,432466.9,6764.142857142857,1454067.5374,106778.12142857142,166358.10714285713,106431.87142857142,2323333.285714286,2728952.8571428573,398306.01382,460863.40013,406612.31935,1393831.2857142857,1653917.4714285715,1396584.0,161844.67142857143,864981.8623142857,1742887.5,57916.90361071429,1728249.6692761206,201450.85071428568
2020-12-27,62795.32857142857,430548.3142857143,6751.428571428572,1449640.9476857143,106054.75714285715,165399.2857142857,106960.15714285712,2319530.1428571427,2724267.4285714286,399183.8066057143,461899.2171471428,406863.0590671429,1394294.4285714286,1642432.2285714285,1401918.5357142857,160733.85714285713,865934.9739,1741737.2142857143,55718.56387928571,1899299.864155474,200716.9217857143
2020-12-28,61152.78571428572,429782.8,6661.571428571428,1447079.8781142856,105514.68214285714,165274.60714285713,107860.75714285715,2322459.714285714,2725324.4285714286,397861.4138057143,458993.10564428574,406254.8025171428,1394915.7142857143,1640921.4571428571,1399432.392857143,159524.38571428572,862133.8414285715,1731555.75,54220.18306,1899299.864155474,201944.84142857144
2020-12-29,59607.58571428571,428472.9,6632.428571428572,1444942.6213,105163.89642857145,164698.32142857142,107811.24285714286,2323188.4285714286,2715149.285714286,394879.60272,459428.7319157143,409044.43278142856,1384445.7142857143,1631902.485714286,1395729.0,159155.3714285714,859459.940357143,1716452.357142857,52536.80394428571,1899299.864155474,202816.3475
2020-12-30,57723.4,428335.6,6543.714285714285,1433797.3153,104897.475,164208.8392857143,108553.62857142856,2320391.714285714,2717907.4285714286,395485.2459628572,456594.6099357144,406375.6036014286,1366910.7142857143,1628606.142857143,1404341.6785714286,158260.3,855555.2553857144,1702816.392857143,49089.99412142857,1899299.864155474,200980.19035714288
2020-12-31,55241.557142857135,428450.9285714286,6385.571428571428,1434482.8026,105436.96071428571,163782.94642857142,109732.82857142856,2323244.1428571427,2707909.1428571427,394894.495,458601.0382871429,409888.29986,1360098.857142857,1621902.7285714285,1407001.392857143,158886.04285714286,850961.2507857142,1682741.7857142857,46964.606737857146,1899299.864155474,200767.16678571427
2021-01-01,53361.41428571429,428205.5,6346.285714285715,1429886.1592857144,106705.5107142857,164454.57142857142,111787.65714285712,2324554.285714286,2709284.571428572,392797.5762857143,459414.38601142855,408614.5686142857,1363168.4285714286,1637574.0428571429,1415517.107142857,158776.7714285714,854763.3821285714,1663083.642857143,46288.09466857142,1899299.864155474,203500.9321428572
2021-01-02,53414.28571428572,430231.9,6351.142857142857,1427029.9140714284,108259.30714285714,166064.5357142857,114414.71428571428,2337612.714285714,2717099.4285714286,394814.14715714287,462183.4720928572,411635.2611828572,1376407.5714285714,1645677.4285714286,1416208.607142857,158719.62857142856,856269.5144999999,1669238.6785714286,48447.751821428574,1899299.864155474,208306.54928571428
2021-01-03,53254.5,432359.8857142857,6375.857142857143,1428122.715542857,109356.825,167857.51785714287,117021.0,2345529.1428571427,2726090.1428571427,395716.66554285714,464233.7327857143,412795.0632114285,1384094.857142857,1656456.2285714285,1402850.0357142857,160063.52857142856,852812.7579571428,1674459.107142857,50878.13889428572,1729576.4549904063,211320.81285714285
2021-01-04,54458.14285714285,432116.38571428566,6364.571428571428,1429044.7038571427,111099.3857142857,168578.89285714287,118871.17142857144,2342544.8571428573,2721861.0,397910.8202142857,466481.77253142855,415138.0195985714,1379936.2857142857,1656420.1714285712,1404273.4285714286,160331.07142857142,854989.9481,1689731.4642857143,53209.69736071428,1566047.4315396245,211043.8339285714
2021-01-05,56353.41428571429,433815.2142857143,6332.571428571428,1433162.4782142858,113088.75,169306.55357142858,121239.8,2353833.571428572,2739440.4285714286,399736.5760857143,466535.23233142856,412345.8629628572,1370076.2857142857,1660432.642857143,1402533.3214285714,163738.14285714287,852884.3950714285,1712525.142857143,57758.10335500001,1566047.4315396245,211256.27714285717
2021-01-06,58142.77142857143,435027.2,6340.714285714285,1443302.7192714289,114442.11428571428,170420.30357142858,122921.0,2360757.571428572,2735514.0,399540.5323428572,468956.9488214286,415597.3687914285,1383539.2857142857,1667484.7,1399128.642857143,162364.85714285713,859421.1166285714,1729334.4642857143,62327.83337571429,1400724.3080888423,213776.25285714288
2021-01-07,60950.87142857143,437689.2571428572,6446.428571428572,1441015.1599714286,115014.33214285714,170939.26785714287,124181.97142857144,2362186.285714286,2736379.571428572,400466.6573142857,466274.08158428565,412883.3464028571,1385566.4285714286,1666765.7142857143,1401953.7857142857,165090.5,852309.3223285715,1747145.4642857143,65905.98164571429,1242890.4846380602,214765.9753571429
2021-01-08,64529.514285714286,440398.28571428574,6709.285714285715,1447109.5204142856,115977.87857142858,172253.32142857142,125397.67142857144,2358466.714285714,2731212.8571428573,403889.15607142856,464610.71396,414399.8826857143,1375303.7142857143,1668595.3714285716,1393758.107142857,164712.92857142858,850973.7864285714,1776660.642857143,73504.5252142857,1079908.1611872783,215274.72107142856
2021-01-09,66668.31428571428,445206.8571428572,6892.428571428572,1455679.5124857144,117466.81071428572,175019.51785714287,126757.67142857144,2363269.571428572,2689830.714285714,404403.04192857136,465519.46534571424,412927.9458142857,1372841.142857143,1681569.3,1396596.2142857143,167849.92857142858,850489.6337714286,1800379.8214285714,78714.32132142856,925623.5663079248,215814.52285714287
2021-01-10,69776.24285714286,451617.1857142857,7072.285714285715,1469692.5938285713,119592.19285714286,179763.9107142857,128605.58571428571,2376506.0,2633654.571428572,406929.4452142857,465755.30609857145,420287.0850571428,1388800.857142857,1701038.2857142857,1401462.4285714286,169392.75714285715,856202.8030571429,1827833.25,86768.90224214285,1095346.9754729928,219638.9417857143
2021-01-11,71519.3,458220.7571428572,7322.285714285715,1482190.2886428572,121820.35714285714,184275.32142857145,130877.42857142857,2401475.0,2593338.714285714,411885.5225428572,468844.6529628571,423758.7168,1409391.7142857143,1730439.3714285716,1399999.5,173545.32857142857,860916.8252285713,1848981.0,93794.52738,1111578.9611872784,225366.375
2021-01-12,73021.92857142858,466142.91428571433,7581.142857142857,1500171.4263428573,126750.87857142858,190154.4107142857,132912.54285714286,2419860.285714286,2556381.571428572,418333.7178857143,476093.9858257143,436602.84200000006,1440460.5714285714,1770115.3,1398376.0714285714,179609.58571428573,874158.3537,1873707.0,102597.78240357144,975676.5663079248,233473.42571428567
2021-01-13,76313.07142857143,476024.4285714286,7897.428571428572,1546322.895,135158.8392857143,197479.60714285716,137696.75714285715,2478251.0,2562717.571428572,433132.3414428572,491369.2253028572,447641.8843142857,1478550.142857143,1830403.1285714288,1391730.642857143,187078.62857142856,898973.6793571429,1931730.107142857,118497.79332,1140999.6897587068,246050.70285714284
2021-01-14,80457.94285714286,487127.9285714286,8213.57142857143,1631822.0512571428,143242.81071428573,201482.19642857145,142519.68571428573,2538567.285714286,2577581.1428571427,449086.9553285715,507157.5804328571,459197.2638571429,1526912.857142857,1887387.0571428568,1382616.3214285714,194653.12857142856,921064.4172714286,1978420.8214285716,135257.70464714285,1185793.4326158497,260795.28892857145
2021-01-15,86576.54285714286,494734.5,8373.42857142857,1652745.3447142858,148910.89285714287,204098.05357142855,145677.18571428573,2596663.571428572,2580890.0,457636.6279571429,514969.2530285715,467326.8550714286,1557462.5714285714,1923580.6714285712,1375749.4285714286,201594.8,935777.3251,2017280.6785714289,146386.54757857142,1348775.7560666318,273382.9892857143
2021-01-16,88975.09999999999,496297.41428571433,8357.142857142857,1653243.2618428569,153309.6642857143,204510.48214285716,147300.52857142856,2633141.8571428573,2595827.1428571427,465257.9165142857,518984.1049857143,471719.11634285713,1573114.2857142857,1944656.3142857144,1359940.392857143,201767.60000000003,945260.6123142856,2036224.9285714289,155345.07000785714,1371425.3417809175,282469.72000000003
2021-01-17,87318.91428571429,495796.84285714285,8296.857142857143,1646154.8036714287,156704.2714285714,201529.9642857143,148018.47142857144,2654034.571428572,2622235.571428572,468592.7738142857,520941.4701142857,470012.7236857143,1574200.0,1956488.5142857144,1352372.7857142857,205231.35714285716,943930.5124142856,2038904.6785714289,159103.57857357143,1229799.3183301354,287664.71964285715
2021-01-18,86826.95714285714,495055.2428571428,8223.0,1637189.6566428572,159138.3535714286,201425.0892857143,147038.4714285714,2660983.714285714,2620017.285714286,471687.0630857143,520487.7779285714,469105.4157857142,1572742.2857142857,1943303.8857142853,1344334.392857143,204371.41428571427,944102.6914142856,2025972.642857143,160198.20737,1377096.3560666316,289914.45785714284
2021-01-19,85842.34285714287,492657.28571428574,8124.285714285715,1619526.2952285712,159791.91428571427,199910.92857142855,143763.02857142856,2673189.571428572,2611107.0,468443.0393285714,518116.15701428574,457734.47717142856,1563148.857142857,1928054.4857142856,1343525.4642857143,200372.41428571427,932541.9043428572,2007394.5,157635.6662435714,1366955.1846380604,289927.0028571429
2021-01-20,84313.31428571428,484848.1428571429,7986.571428571428,1577105.0864571428,155811.2357142857,194280.2142857143,137801.55714285714,2643432.1428571427,2562587.285714286,461227.27858571423,506618.3245857143,449478.24691428576,1531044.4285714286,1893010.2,1333458.4285714286,197994.35714285716,908495.4857714286,1958853.857142857,147564.53065571428,1216231.146901564,284623.0539285714
2021-01-21,84656.2,471768.3571428572,7850.428571428572,1497041.4736857142,148919.97857142857,191417.76785714287,131948.92857142858,2610653.1428571427,2510201.714285714,450979.2221,496687.8916714286,442649.5751857143,1504117.4285714286,1854352.7857142857,1326003.642857143,190374.17142857143,893377.9493714285,1920909.75,135596.75091785713,1329271.227495203,277213.8710714286
2021-01-22,84491.72857142857,463254.9571428572,7737.142857142857,1472937.3537714283,142711.77857142856,189230.1607142857,127146.3857142857,2565400.714285714,2456948.0,445075.5906428571,493153.1407142857,435779.5973571428,1480204.7142857143,1827692.4571428571,1327042.2857142857,186296.42857142855,878534.0703571428,1894961.142857143,127552.70459,1329271.227495203,270323.7921428572
2021-01-23,83471.35714285714,456293.5142857143,7653.0,1469414.1602428572,136902.2785714286,187554.0,123065.85714285714,2549892.714285714,2443034.571428572,441093.24698571424,490338.1523285714,432679.8886571429,1476109.2857142857,1810565.7285714287,1322153.7857142857,183002.85714285716,872110.9967571428,1867321.5,119164.0414007143,1460906.2366602707,264362.9439285715
2021-01-24,85844.92857142857,450512.3142857143,7576.285714285715,1467904.6957857143,131833.74642857144,186947.5,119405.28571428572,2536102.8571428573,2427759.0,445079.0887285714,489543.1274142857,432456.8086000001,1480327.7142857143,1800988.9571428574,1331028.107142857,179358.41428571427,874969.3349428572,1849147.8214285716,117468.44535571428,1445572.1223745567,260114.9107142857
2021-01-25,85893.48571428572,445687.67142857146,7503.142857142857,1464930.9871714285,126807.375,182879.10714285716,116523.37142857142,2537668.571428572,2428309.285714286,441766.9318428571,489112.2314571428,432396.7529,1474163.4285714286,1801312.2285714287,1327668.4285714286,177426.11428571428,867505.0064142857,1850005.7142857143,114445.57210428572,1284523.4846380602,256491.93142857144
2021-01-26,85779.2,439066.1571428572,7458.571428571428,1460057.417557143,120131.18571428572,178680.26785714287,115501.92857142857,2514424.4285714286,2402212.4285714286,442408.33352857135,486549.3095185714,432608.8425,1478689.2857142857,1786213.4714285715,1329625.9285714286,173149.97142857144,863712.7738,1832727.2142857143,109768.05094642856,1430567.0509459854,251942.97142857144
2021-01-27,85017.35714285714,435196.4,7406.714285714285,1454241.2050428572,115617.825,177685.82142857142,114949.67142857144,2507053.285714286,2404282.285714286,438373.5755285714,484156.6774257143,431700.2305142857,1479277.2857142857,1771678.5285714285,1340226.857142857,171940.11428571428,862149.3126285715,1826754.9642857143,107127.90922357143,1581291.0886824818,248704.11428571428
2021-01-28,82685.32857142857,433343.8428571429,7377.285714285715,1445618.9770142855,114297.11785714285,176961.1607142857,113963.77142857145,2494954.4285714286,2387818.285714286,436943.2134571429,481873.1727685714,430381.13521428575,1480542.7142857143,1766505.8285714283,1342364.0357142857,170241.02857142856,857183.6101142857,1818942.5357142857,105020.53653571427,1418852.1509459852,244352.68464285717
2021-01-29,81731.57142857143,433386.7571428571,7444.714285714285,1444153.8368285713,114488.90357142856,176078.1607142857,113475.77142857145,2499198.571428572,2380836.0,436846.9500857144,480091.58622428577,429088.4435142857,1491313.5714285714,1763898.1142857142,1354469.0357142857,170979.98571428572,857526.0874285715,1803901.1785714289,102729.334815,1257195.870352346,240648.07
2021-01-30,83145.92857142857,432071.4714285714,7451.285714285715,1433911.566142857,114218.59285714284,174366.6607142857,113032.92857142857,2485394.714285714,2367702.0,436643.32417142857,478988.28653,430110.4486571429,1491883.7142857143,1752045.1857142856,1370188.607142857,168200.07142857142,858565.1707714286,1793821.2857142857,100730.11744928572,1257195.870352346,237307.9846428572
2021-01-31,83575.22857142857,431089.9857142857,7475.428571428572,1428659.7702571428,113695.41428571429,172756.39285714287,112555.91428571429,2485942.1428571427,2361297.285714286,434461.7521,478106.0623371429,429735.3114142857,1483398.2857142857,1745909.2,1375643.142857143,170792.0,852529.9103142858,1788688.1785714286,94638.80611214286,1414156.0080888425,234371.475
2021-02-01,83151.31428571428,429543.9,7522.428571428572,1427678.8280714285,112838.57142857143,171609.6607142857,112213.64285714286,2470721.1428571427,2343581.285714286,434391.0813428572,477327.83408,429402.2200857143,1489243.142857143,1735544.6285714286,1386689.5714285714,167981.74285714285,854329.8049142857,1779661.9285714286,93376.3415207143,1414578.6080888424,232393.57607142857
